     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2598,      1038,         0,    29.4,chromobius,0b58068615ae919c0344fe2e80215c1d64def2b4c68bb872f073b5cd96294182,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":183,""r"":60}",
      2615,      1004,         0,    30.9,chromobius,90748bb150920b4a5bfbd3d8c9e227cda1bd256a1876b509c678c95029799b07,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":183,""r"":60}",
      2598,      1637,         0,    60.3,chromobius,0b58068615ae919c0344fe2e80215c1d64def2b4c68bb872f073b5cd96294182*90748bb150920b4a5bfbd3d8c9e227cda1bd256a1876b509c678c95029799b07,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":183,""r"":60}",
      2108,      1030,         0,    32.5,chromobius,c38e6664ad0398ba09748cb3e51d9040be0b5d916d38619d3aa939610943f003,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":183,""r"":60}",
      2077,      1004,         0,    53.2,chromobius,3a7b8f4c234bd427a4cdb30fda08421db09b0924ae2293e13a85c4ab51a34643,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":183,""r"":60}",
      2077,      1528,         0,    85.7,chromobius,3a7b8f4c234bd427a4cdb30fda08421db09b0924ae2293e13a85c4ab51a34643*c38e6664ad0398ba09748cb3e51d9040be0b5d916d38619d3aa939610943f003,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":183,""r"":60}",
      2114,      1036,         0,    41.1,chromobius,217458492d9501c4c5151188355214c31339b96c8919b165eae93f5b10f4ed97,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":183,""r"":60}",
      2225,      1056,         0,    44.4,chromobius,bcc96e6bf15d7917420df77c5b13cd8c7d6e09cf618eee4e4a5f2877e3b66c8c,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":183,""r"":60}",
      2114,      1548,         0,    85.5,chromobius,217458492d9501c4c5151188355214c31339b96c8919b165eae93f5b10f4ed97*bcc96e6bf15d7917420df77c5b13cd8c7d6e09cf618eee4e4a5f2877e3b66c8c,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":183,""r"":60}",
      2057,      1023,         0,    44.1,chromobius,c56c94d8184b5944e85e62e8f37642aff7a88f89732d8c8e97f6ed8cf773c774,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":183,""r"":60}",
      2008,      1004,         0,    50.4,chromobius,8c77ddf8fc046b147682ab3e9702c6d33e181cbccb42e3ff89f6974a14f4ec5e,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":183,""r"":60}",
      2008,      1503,         0,    94.5,chromobius,8c77ddf8fc046b147682ab3e9702c6d33e181cbccb42e3ff89f6974a14f4ec5e*c56c94d8184b5944e85e62e8f37642aff7a88f89732d8c8e97f6ed8cf773c774,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":183,""r"":60}",
      2044,      1001,         0,    68.0,chromobius,2768359b047c748102e1734f35536abc163572ec01b3c1ab2980428d69e119d4,"{""c"":""midout_color_code_X"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":183,""r"":60}",
      1987,      1002,         0,    64.2,chromobius,2074e18793f5aafa004cf694e6ada8118f01f259ffb9ca70945d4329ff0ad938,"{""c"":""midout_color_code_Z"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":183,""r"":60}",
      1987,      1484,         0,   132.2,chromobius,2074e18793f5aafa004cf694e6ada8118f01f259ffb9ca70945d4329ff0ad938*2768359b047c748102e1734f35536abc163572ec01b3c1ab2980428d69e119d4,"{""c"":""midout_color_code_XZ"",""d"":15,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":183,""r"":60}",
 100000000,         0,         0, 21348.6,chromobius,f1932f66daacfdf0f437d3eaa596f0d54d20c96bd3c5681540ae1db75f24886f,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":233,""r"":68}",
 100000000,         0,         0, 21272.4,chromobius,49f66d7b12a5055bb90d125396da32f8db4320fafa6c94c0bfe9367e14d98506,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":233,""r"":68}",
 100000000,         0,         0, 42621.0,chromobius,f1932f66daacfdf0f437d3eaa596f0d54d20c96bd3c5681540ae1db75f24886f*49f66d7b12a5055bb90d125396da32f8db4320fafa6c94c0bfe9367e14d98506,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":233,""r"":68}",
 100000000,         0,         0, 38095.6,chromobius,909a073d9c06855a675e2ffa33e72d04c633a095c30a36b3b312790af8ecd4a8,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":233,""r"":68}",
 100000000,         0,         0, 37855.6,chromobius,c8935abf8066b3c5990626155aa4d58bd29b678fb1a460914cf96d6e000e6e2d,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":233,""r"":68}",
 100000000,         0,         0, 75951.2,chromobius,909a073d9c06855a675e2ffa33e72d04c633a095c30a36b3b312790af8ecd4a8*c8935abf8066b3c5990626155aa4d58bd29b678fb1a460914cf96d6e000e6e2d,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":233,""r"":68}",
 100000000,        11,         0, 55371.9,chromobius,5698ab310881a3ae78bc702b93aedbce7c62ae22c5f9f61714a87286a051fca3,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":233,""r"":68}",
 100000000,         9,         0, 54949.7,chromobius,9d8fbd9e2542ae95f69df924cdece55442a4b5102768d6826a645daa1bbd5052,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":233,""r"":68}",
 100000000,        20,         0,110321.6,chromobius,5698ab310881a3ae78bc702b93aedbce7c62ae22c5f9f61714a87286a051fca3*9d8fbd9e2542ae95f69df924cdece55442a4b5102768d6826a645daa1bbd5052,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":233,""r"":68}",
 100000000,       180,         0, 90265.3,chromobius,ced803f00600e88155a48a3a5539f16e66029dc36146cb21d4dc571bd2883df4,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":233,""r"":68}",
 100000000,       151,         0, 90198.9,chromobius,8657121ea124e822254de16d73f5ac79a6b2c95cd86741544815c5cafb44c03a,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":233,""r"":68}",
 100000000,       331,         0,180464.2,chromobius,ced803f00600e88155a48a3a5539f16e66029dc36146cb21d4dc571bd2883df4*8657121ea124e822254de16d73f5ac79a6b2c95cd86741544815c5cafb44c03a,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":233,""r"":68}",
  95931055,      1006,         0,121319.4,chromobius,e2af04cb5c2636d6605cc26e36ef1ece7659188d3819e5f8c8528e98ab891cd2,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":233,""r"":68}",
  85023316,      1003,         0,106732.3,chromobius,590e12cfbbb071d53b860967e02a50d8c6fa2ff478d8a4313366eab92365a8d6,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":233,""r"":68}",
  85023316,      1895,         0,228051.7,chromobius,590e12cfbbb071d53b860967e02a50d8c6fa2ff478d8a4313366eab92365a8d6*e2af04cb5c2636d6605cc26e36ef1ece7659188d3819e5f8c8528e98ab891cd2,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":233,""r"":68}",
  11217632,      1037,         0, 21032.3,chromobius,ca21e98a394fb28a987bbc3afe9e88fbf00980d5eb96e17014b1354b9c658747,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":233,""r"":68}",
  11931380,      1021,         0, 21888.7,chromobius,301fa3d415e89fbe6a70b1b57357b43dd0893e350953807c54f46ffb4c35c848,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":233,""r"":68}",
  11217632,      1997,         0, 42921.0,chromobius,ca21e98a394fb28a987bbc3afe9e88fbf00980d5eb96e17014b1354b9c658747*301fa3d415e89fbe6a70b1b57357b43dd0893e350953807c54f46ffb4c35c848,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":233,""r"":68}",
    223055,      1073,         0,   923.1,chromobius,d49064829e951cdaa8d3342119739bfbe268ee585c4984f37371d9ef9bf2c2e4,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":233,""r"":68}",
    234924,      1166,         0,   953.5,chromobius,31ddbf0445e7aa707fa45753afe4761f367ead319827839324b252c217efc94a,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":233,""r"":68}",
    223055,      2175,         0,  1876.6,chromobius,d49064829e951cdaa8d3342119739bfbe268ee585c4984f37371d9ef9bf2c2e4*31ddbf0445e7aa707fa45753afe4761f367ead319827839324b252c217efc94a,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":233,""r"":68}",
     20202,      1016,         0,   178.2,chromobius,a003d3b9689527023865f526ab6f9e538a504b13fbc55cf5d5f5ede0f5689d2e,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":233,""r"":68}",
     22289,      1111,         0,   183.7,chromobius,36b17b581d019ee020a258284668a1fa0576a310d88df350641585756b000d69,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":233,""r"":68}",
     20202,      1972,         0,   361.9,chromobius,a003d3b9689527023865f526ab6f9e538a504b13fbc55cf5d5f5ede0f5689d2e*36b17b581d019ee020a258284668a1fa0576a310d88df350641585756b000d69,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":233,""r"":68}",
      2569,      1014,         0,    56.5,chromobius,da745027cfa33604f9b9cc66a9b59ca11b7435b7561f3747f994b4c3d11c26c8,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":233,""r"":68}",
      2587,      1050,         0,    49.3,chromobius,42cf88c8a26adaded845264c1514f0f8a4482eec9bb642a8286aa4abada5fbf8,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":233,""r"":68}",
      2569,      1645,         0,   105.8,chromobius,da745027cfa33604f9b9cc66a9b59ca11b7435b7561f3747f994b4c3d11c26c8*42cf88c8a26adaded845264c1514f0f8a4482eec9bb642a8286aa4abada5fbf8,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":233,""r"":68}",
      2071,      1003,         0,    66.2,chromobius,04e58068070f6e2fa7e0dc2de471b888fd3ff833e88956f56d02ce1f50ffc4e2,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":233,""r"":68}",
      2075,      1000,         0,    59.5,chromobius,6095a8064503dd0a69fda86b9db7ba5d2cd5dc715e3f355fc14d76a51bcdd3e8,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":233,""r"":68}",
      2071,      1518,         0,   125.7,chromobius,04e58068070f6e2fa7e0dc2de471b888fd3ff833e88956f56d02ce1f50ffc4e2*6095a8064503dd0a69fda86b9db7ba5d2cd5dc715e3f355fc14d76a51bcdd3e8,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":233,""r"":68}",
      2082,      1064,         0,    65.9,chromobius,47c0b93ff9c1133552c945b984465d6cae0db1f8edc149e1f9a7629a74e1f716,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":233,""r"":68}",
      1947,      1003,         0,    72.5,chromobius,45c52b49f246785963bf0bc51703595cbe26f74c0ec8ab55573012ce90608745,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":233,""r"":68}",
      1947,      1485,         0,   138.4,chromobius,45c52b49f246785963bf0bc51703595cbe26f74c0ec8ab55573012ce90608745*47c0b93ff9c1133552c945b984465d6cae0db1f8edc149e1f9a7629a74e1f716,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":233,""r"":68}",
      2119,      1058,         0,    95.2,chromobius,3572192f6be7b89fd3e6b3fe95d121c784383278f797d936de05cf4a0999b586,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":233,""r"":68}",
      2026,      1001,         0,    90.6,chromobius,522a38c7b17326ee9083ee135caf7fa31e0250e8c7433b3d4c94e1b4c7c6237b,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":233,""r"":68}",
      2026,      1513,         0,   185.8,chromobius,522a38c7b17326ee9083ee135caf7fa31e0250e8c7433b3d4c94e1b4c7c6237b*3572192f6be7b89fd3e6b3fe95d121c784383278f797d936de05cf4a0999b586,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":233,""r"":68}",
      2028,      1003,         0,   128.4,chromobius,488ba7fd5d302034d99cf495aa170a647ad15061cc5e831df998c355cbd104b4,"{""c"":""midout_color_code_X"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":233,""r"":68}",
      1926,      1000,         0,   124.1,chromobius,15d912bfa4a732d3c87d935f6c276293fae9a304f84f811899dbf6eebf280470,"{""c"":""midout_color_code_Z"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":233,""r"":68}",
      1926,      1458,         0,   252.5,chromobius,15d912bfa4a732d3c87d935f6c276293fae9a304f84f811899dbf6eebf280470*488ba7fd5d302034d99cf495aa170a647ad15061cc5e831df998c355cbd104b4,"{""c"":""midout_color_code_XZ"",""d"":17,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":233,""r"":68}",
 100000000,         0,         0, 30983.7,chromobius,32d80cc4414c7209ac932c5862d5ac7e5631ca5923fbf859ed8ebf3e585684b0,"{""c"":""midout_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":289,""r"":76}",
 100000000,         0,         0, 30885.5,chromobius,97414b9215d1039fa5955adbbbda3abf4ce8aaceefe12b14581ca281cfeed3b9,"{""c"":""midout_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":289,""r"":76}",
 100000000,         0,         0, 61869.2,chromobius,32d80cc4414c7209ac932c5862d5ac7e5631ca5923fbf859ed8ebf3e585684b0*97414b9215d1039fa5955adbbbda3abf4ce8aaceefe12b14581ca281cfeed3b9,"{""c"":""midout_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":289,""r"":76}",
 100000000,         0,         0, 55528.4,chromobius,36bfa56d1a4a18a17cc91bd813bf945d474465c33021f7c513620372bf53cb62,"{""c"":""midout_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":289,""r"":76}",
 100000000,         0,         0, 55454.1,chromobius,a2aff099e95945aa9650d28175e9c69620d4a1c0d64006cb4fb422efbcac5ec0,"{""c"":""midout_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":289,""r"":76}",
 100000000,         0,         0,110982.5,chromobius,36bfa56d1a4a18a17cc91bd813bf945d474465c33021f7c513620372bf53cb62*a2aff099e95945aa9650d28175e9c69620d4a1c0d64006cb4fb422efbcac5ec0,"{""c"":""midout_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":289,""r"":76}",
 100000000,         0,         0, 80836.6,chromobius,bde3ed8f8b6be584572bfa160ec0afe67013d3e5bd29cf360fce89438bc078c1,"{""c"":""midout_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":289,""r"":76}",
 100000000,         2,         0, 80358.2,chromobius,5a36c176b76624a079e7bbac6ffc36deb1a50e1a24cafa4119666afc91876965,"{""c"":""midout_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":289,""r"":76}",
 100000000,         2,         0,161194.8,chromobius,bde3ed8f8b6be584572bfa160ec0afe67013d3e5bd29cf360fce89438bc078c1*5a36c176b76624a079e7bbac6ffc36deb1a50e1a24cafa4119666afc91876965,"{""c"":""midout_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":289,""r"":76}",
 100000000,        30,         0,132645.9,chromobius,fb13a064ae16fe72025ed7fdc403f7e386fc6f02f4bdc4cfb37aa2a6a594f6ec,"{""c"":""midout_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":289,""r"":76}",
 100000000,        33,         0,132351.5,chromobius,5461a505614679663f5052118742c1c6963842add67a26d893114184ec2df66c,"{""c"":""midout_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":289,""r"":76}",
 100000000,        63,         0,264997.4,chromobius,fb13a064ae16fe72025ed7fdc403f7e386fc6f02f4bdc4cfb37aa2a6a594f6ec*5461a505614679663f5052118742c1c6963842add67a26d893114184ec2df66c,"{""c"":""midout_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":289,""r"":76}",
 100000000,       292,         0,186061.4,chromobius,e2151757c6be0be74a0c33adfcb67172dd61e913c899bf8f4f9479306b9cbe1b,"{""c"":""midout_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":289,""r"":76}",
 100000000,       272,         0,185662.2,chromobius,4982268e5441ae58b455230cee8751d3e9c3668d8a297557ebdefa8f1a759d06,"{""c"":""midout_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":289,""r"":76}",
 100000000,       564,         0,371723.6,chromobius,e2151757c6be0be74a0c33adfcb67172dd61e913c899bf8f4f9479306b9cbe1b*4982268e5441ae58b455230cee8751d3e9c3668d8a297557ebdefa8f1a759d06,"{""c"":""midout_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":289,""r"":76}",
  35111265,      1010,         0, 96800.4,chromobius,1d3deb57b24a360ba5a9bb7c4a6814c1c810defcf24443f1b4eb40e04206d3e6,"{""c"":""midout_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":289,""r"":76}",
  36660419,      1006,         0,102573.0,chromobius,6891aef6a2ccee349fdac760af57bf65cc327caa26975388f44a5506b4fe8198,"{""c"":""midout_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":289,""r"":76}",
  35111265,      1973,         0,199373.4,chromobius,1d3deb57b24a360ba5a9bb7c4a6814c1c810defcf24443f1b4eb40e04206d3e6*6891aef6a2ccee349fdac760af57bf65cc327caa26975388f44a5506b4fe8198,"{""c"":""midout_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":289,""r"":76}",
    369537,      1005,         0,  2415.3,chromobius,6f33555ca1ab8bba3643a57043b6a2a1eef8be48955be36d936255bc412488e3,"{""c"":""midout_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":289,""r"":76}",
    369977,      1006,         0,  2473.1,chromobius,328da22d9deabea21019862d6539230c135368f9572d278f937eb63dca6f657a,"{""c"":""midout_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":289,""r"":76}",
    369537,      2007,         0,  4888.4,chromobius,6f33555ca1ab8bba3643a57043b6a2a1eef8be48955be36d936255bc412488e3*328da22d9deabea21019862d6539230c135368f9572d278f937eb63dca6f657a,"{""c"":""midout_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":289,""r"":76}",
     27038,      1011,         0,   317.4,chromobius,94dd0c2002241c6a4973439ddad20f2fee86e5b7f4c049db70622d4e589ef30b,"{""c"":""midout_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":289,""r"":76}",
     27297,      1001,         0,   330.3,chromobius,b75cb954a450fc5814b8d24bc7931d66b90d18050dffbe6d12a04a8b9dbb3cca,"{""c"":""midout_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":289,""r"":76}",
     27038,      1965,         0,   647.7,chromobius,94dd0c2002241c6a4973439ddad20f2fee86e5b7f4c049db70622d4e589ef30b*b75cb954a450fc5814b8d24bc7931d66b90d18050dffbe6d12a04a8b9dbb3cca,"{""c"":""midout_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":289,""r"":76}",
      2714,      1065,         0,    73.7,chromobius,fb472158390e7f98c4853bb9a5ca88e35613b821241372afa3c9856ffc311336,"{""c"":""midout_color_code_X"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":289,""r"":76}",
      2499,      1001,         0,    84.9,chromobius,b7f4f2dd98d820c1ddb6481f7b2bb7fc20020cb425fed8084bbd3ecd40a0aa05,"{""c"":""midout_color_code_Z"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":289,""r"":76}",
      2499,      1589,         0,   158.6,chromobius,b7f4f2dd98d820c1ddb6481f7b2bb7fc20020cb425fed8084bbd3ecd40a0aa05*fb472158390e7f98c4853bb9a5ca88e35613b821241372afa3c9856ffc311336,"{""c"":""midout_color_code_XZ"",""d"":19,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":289,""r"":76}",
